RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,BeatsPerMinute
0.592835521,-9.126251036,0.136065233,0.281196645,0.283582043,0.201889105,0.976800025,167598.1297,0.086866667,125.6964951
0.670779999,-2.739816491,0.0235,0.164368565,0.37320563,0.051498066,0.978,285268.7978,0.219266667,110.8176963
0.652604441,-13.98656259,0.233639227,5.36e-06,0.048019087,0.215549651,0.575168935,234503.8065,0.823866667,74.58980382
0.350925188,-2.90685381,0.114552093,0.227632094,0.027916359,0.208504241,0.755800142,287101.1151,0.554333333,112.6820329
0.652475211,-1.357,0.0235,0.206694455,0.219506363,0.384868954,0.295591506,142136.5928,0.626,104.5082402
0.515424559,-17.52136268,0.045775381,0.633287522,0.212409877,0.45629129,0.410799451,219289.914,0.110866667,129.3533906
0.38265709,-19.05743783,0.102392915,0.600470038,0.351098647,0.131059922,0.493702176,215809.8206,0.121933333,113.7692968
0.5507372,-6.08383342,0.149959631,0.034880486,0.158993744,0.0243,0.705631628,167228.3582,0.9522,117.8633699
0.877183598,-1.357,0.0235,0.300632304,1.07e-06,0.0243,0.630681002,247906.2814,0.537,116.4950078
0.552961523,-13.58540666,0.04838532,0.165636662,0.339593469,0.0243,0.528823837,229008.98,0.879533333,161.6076323
0.565344057,-10.971337,0.057508532,0.086724079,1.07e-06,0.592019783,0.722114687,345015.0846,0.6844,147.3248328
0.581272528,-16.11415762,0.125038311,0.55644262,1.07e-06,0.335064905,0.56859254,304986.024,0.018266667,122.0528517
0.685673509,-2.610874028,0.153665117,0.694836463,0.314729758,0.204657027,0.662967909,303355.3207,0.1874,132.7272186
0.69412612,-4.520691019,0.124425655,0.201725586,1.07e-06,0.21019273,0.68432746,210275.6527,0.778533333,117.9050687
0.741210909,-18.64230044,0.0235,0.400340442,0.172643337,0.113712911,0.633399912,242715.9229,0.058333333,172.3077785
0.687989496,-12.11726819,0.0235,0.419070374,1.07e-06,0.199793534,0.58239457,263951.9805,0.1174,109.0784574
0.433812713,-7.326118871,0.145334504,5.36e-06,0.004153445,0.335600735,0.712202516,196580.9018,0.6184,146.8884276
0.515479194,-7.740869091,0.0235,5.36e-06,1.07e-06,0.269307386,0.407161524,287697.2983,0.932733333,126.2167294
0.481808874,-23.61530115,0.0235,0.336096776,1.07e-06,0.434713921,0.23842927,198899.1074,0.494,86.08276582
0.907212946,-9.657887628,0.041069721,5.36e-06,0.3218686,0.368325914,0.488158185,320633.3361,0.884266667,126.3010371
0.753847059,-20.24937159,0.111233457,0.290703309,0.080078482,0.181620931,0.36271213,170587.7036,0.101733333,124.9013353
0.44821272,-1.595785095,0.097904651,0.713952987,0.140821914,0.267790542,0.566722336,201690.2145,0.720466667,89.68264149
0.721145181,-4.587628721,0.10862883,0.306496185,1.07e-06,0.320403917,0.608393415,143991.0965,0.433866667,129.2760468
0.545402089,-1.357,0.074368803,0.424040234,1.07e-06,0.469375966,0.686156495,163653.4636,0.628066667,113.9749372
0.476291007,-10.15650444,0.0235,0.214407344,1.07e-06,0.0243,0.142380688,82931.01201,0.482533333,104.422925
0.329446341,-1.357,0.059846324,0.397234826,0.097843132,0.273600918,0.67594339,100998.6207,0.838933333,84.78565277
0.878494913,-4.663194177,0.097165207,0.004305226,0.047637077,0.097632326,0.978,221778.4257,0.825133333,114.6306146
0.0769,-12.9101193,0.167140155,0.995,1.07e-06,0.05633551,0.432149364,242395.4958,0.557266667,154.6978174
0.693646529,-20.34717766,0.057162173,0.374514498,0.10498066,0.199286521,0.681285138,272749.5203,0.046866667,140.5983327
0.384931535,-9.782644986,0.126457515,0.202030655,0.075878379,0.113926785,0.474440419,162812.1882,0.199933333,70.10369271
0.71506502,-5.318707798,0.178859534,5.36e-06,1.07e-06,0.131532229,0.561195446,243684.1121,0.858866667,157.6190364
0.384518281,-6.480282674,0.137929753,5.36e-06,1.07e-06,0.248915383,0.429258675,219198.6335,0.142,143.7485776
0.524077801,-11.37427322,0.160200671,0.313927462,0.585440863,0.372997145,0.557683149,184824.4832,0.238533333,64.08175589
0.770889621,-1.357,0.074406808,0.388285273,1.07e-06,0.367244277,0.618732198,172398.3802,0.3578,115.1007371
0.519378062,-11.6404821,0.15973292,0.255497605,1.07e-06,0.138050288,0.300926516,285795.3264,0.095733333,111.9612729
0.768440905,-17.14571579,0.066854865,5.36e-06,0.133507068,0.468436464,0.288667503,225457.082,0.7516,86.78910527
0.513441465,-2.796419793,0.045081613,5.36e-06,1.07e-06,0.219784494,0.095220826,197604.1484,0.455666667,99.97423679
0.620973467,-12.38111939,0.0235,0.314223035,0.366490117,0.132874842,0.833445766,102643.325,0.046333333,145.0128683
0.806349915,-5.772571496,0.131327948,0.125708808,0.058788038,0.343492165,0.593359036,242346.5062,0.650866667,152.1795327
0.514887217,-11.09312817,0.069103366,0.271185921,0.155684259,0.295027973,0.0256,184247.525,0.6552,108.168732
0.254579649,-13.17556609,0.066899331,0.313450361,1.07e-06,0.410171483,0.579265564,237154.8558,0.0428,104.2741293
0.526844615,-8.755592592,0.155732182,0.15422553,1.07e-06,0.307946596,0.0256,139178.4964,0.609266667,138.2218135
0.91765794,-1.357,0.0235,0.194152865,1.07e-06,0.323514015,0.278198223,302910.8041,0.524266667,123.8014186
0.496475783,-2.898806323,0.043417694,0.431725902,1.07e-06,0.227013019,0.978,178573.1944,0.735333333,112.4597504
0.423493244,-15.83323664,0.071142545,0.208279449,1.07e-06,0.332572074,0.737055046,305951.431,0.118066667,97.84290678
0.472300627,-3.902505078,0.221326297,0.006334031,1.07e-06,0.0243,0.605585662,223907.74,0.785733333,129.0425403
0.435061453,-9.399133335,0.200892669,5.36e-06,1.07e-06,0.086808071,0.570755964,315874.122,0.784666667,102.9292612
0.515349663,-9.926220742,0.0235,0.42854253,1.07e-06,0.144439207,0.349568775,238214.559,0.324333333,151.0990004
0.622021585,-17.02233138,0.059939119,5.36e-06,1.07e-06,0.166124486,0.876750585,219268.1768,0.290466667,161.3667857
0.411221646,-8.450229358,0.0235,0.544156766,0.270297209,0.068937054,0.334434044,182094.36,0.339133333,159.0655116
0.460806421,-1.357,0.214554827,0.121931645,0.262095724,0.434158281,0.286870505,294314.7346,0.719866667,110.1408698
0.484877484,-10.82985689,0.085638787,0.19932543,1.07e-06,0.0243,0.233752593,259330.3501,0.4778,136.4790251
0.62575996,-10.22851187,0.134825525,0.084498182,0.015224704,0.379701866,0.879052182,364407.9199,0.416133333,91.81825643
0.975,-7.900862444,0.062749286,0.422627513,0.227589023,0.067271685,0.103551286,304463.6214,0.561733333,108.8612494
0.483934711,-7.055982627,0.0235,0.266945759,1.07e-06,0.212201973,0.484968878,209699.7408,0.5176,119.0430046
0.792721019,-11.24522151,0.060965268,0.253081544,1.07e-06,0.170880384,0.296497065,227238.4263,0.165266667,138.5758902
0.975,-15.48923397,0.045210645,0.210668044,1.07e-06,0.024918434,0.739853337,197575.0258,0.639333333,130.5619572
0.37696343,-7.113262799,0.0235,0.473814798,1.07e-06,0.0243,0.284590932,253357.8853,0.883733333,113.7198519
0.784504616,-14.70376576,0.139630374,0.184213934,0.081623223,0.11452631,0.191388205,256083.1473,0.271266667,85.3089264
0.789122915,-7.427205696,0.079541803,0.047391518,0.405032081,0.0243,0.418205492,214227.1108,0.8482,137.3337969
0.520857082,-8.807585828,0.0235,0.207100779,0.25584296,0.027744023,0.7206258,174413.6646,0.196266667,141.5827737
0.832820599,-1.357,0.206278142,5.36e-06,0.083237417,0.0243,0.64160236,117436.5186,0.8096,141.9489275
0.318088684,-5.566660329,0.13433527,5.36e-06,0.248221642,0.167998161,0.760275215,173912.8277,0.367466667,89.58511417
0.704096809,-10.73687106,0.0996749,0.464956268,0.281824617,0.215755529,0.726209893,243138.3821,0.0046,114.1280157
0.331300849,-12.16678024,0.189252183,0.033349525,0.042206463,0.221741262,0.600416135,313190.4955,0.992666667,197.2236416
0.318391298,-1.378832975,0.0235,0.7340132,1.07e-06,0.308920338,0.797038309,269382.839,0.538,94.41242913
0.422606334,-9.169626777,0.063350083,0.342494077,1.07e-06,0.423327498,0.627932646,342700.6754,0.060533333,116.4700328
0.542745008,-6.239048823,0.072533317,0.044046135,0.158647899,0.152622489,0.0256,200588.7875,0.739866667,119.8508204
0.5021355,-6.015353978,0.046826813,0.044860801,0.144579792,0.302303789,0.780397984,222142.7944,0.463333333,92.28069661
0.464124826,-8.946942557,0.141839673,5.36e-06,0.005564735,0.0243,0.605504039,253779.594,0.726,113.0162488
0.803072609,-14.40408616,0.0235,5.36e-06,1.07e-06,0.102286128,0.242470223,344066.9619,0.9692,109.1874653
0.574257498,-4.287429394,0.141563509,0.367831793,0.216675093,0.110085412,0.378599376,193817.8148,0.8466,102.1843116
0.40533501,-5.378444434,0.039825536,0.014910098,0.24959386,0.0243,0.30326188,229038.0891,0.988266667,104.8351962
0.272662158,-14.47336851,0.029781768,0.365408052,0.161337107,0.157246447,0.494528816,289882.8621,0.844,119.6434916
0.73524478,-13.91000606,0.11721061,0.004503487,0.586862765,0.136033144,0.978,261880.7893,0.923466667,136.8557193
0.487516479,-6.374814513,0.096303587,0.353511999,1.07e-06,0.335940491,0.785780188,201483.5737,0.684,147.7308428
0.621172729,-2.586781528,0.055244002,5.36e-06,1.07e-06,0.119189079,0.805453596,216105.526,0.994066667,130.6900712
0.673809369,-6.620156255,0.0235,0.25647085,0.036114579,0.307466481,0.978,158427.3867,0.208333333,112.0260551
0.78523984,-9.665669222,0.24314454,0.373453588,0.3513954,0.081549243,0.506723669,205476.767,0.167666667,119.8038721
0.5537235,-3.503746282,0.030011972,0.616118663,0.02562297,0.304677745,0.836147846,277585.1215,0.044466667,132.6128995
0.671591467,-9.63730862,0.149915721,0.087541193,0.304010069,0.0243,0.68580882,228341.0383,0.875866667,97.90415415
0.64669723,-6.708474952,0.199856183,0.098553512,0.014916804,0.0243,0.340256113,216415.4798,0.920266667,137.5123472
0.576778631,-1.357,0.0235,0.108320519,0.173436393,0.027457862,0.978,321252.4077,0.425,147.9629083
0.325158908,-3.817511284,0.214778554,0.262205503,1.07e-06,0.241633149,0.566377686,189685.8398,0.823133333,124.5020854
0.41558692,-3.830226807,0.147035629,0.11312425,1.07e-06,0.0243,0.233812124,234343.3849,0.9768,124.4134139
0.62620127,-12.52824359,0.0235,0.066980449,0.177114527,0.091883844,0.59313493,283743.6672,0.3246,84.05837976
0.282559525,-15.08905828,0.0235,5.36e-06,0.015124631,0.387630599,0.355443753,228618.0183,0.953866667,85.86040984
0.913418799,-6.716535972,0.075900174,0.727969631,1.07e-06,0.204862222,0.367648429,193168.2258,0.517466667,146.2203202
0.757012637,-7.392169699,0.034414244,5.36e-06,0.138617316,0.098751492,0.698106379,115274.8729,0.308933333,110.9260486
0.635481215,-11.0017915,0.1156246,0.42144201,0.076501729,0.247619423,0.828380205,91887.2333,0.0296,146.5477973
0.562833033,-7.701955261,0.158828484,0.345161163,0.399400135,0.274705875,0.429250928,151691.664,0.251466667,113.2593109
0.568944874,-18.91072269,0.0235,0.296949453,0.371337272,0.0243,0.471928442,396670.3475,0.809,158.5675763
0.490756615,-5.981449045,0.149227204,0.32627885,0.092925309,0.140690863,0.275893918,248283.7559,0.541666667,181.6935686
0.513950445,-4.966078933,0.11318318,0.285735714,0.334162503,0.040497303,0.325193824,265438.3672,0.958333333,115.0218884
0.60794994,-4.702036544,0.143401469,0.199109479,0.039285162,0.0243,0.306094918,265951.4942,0.566066667,90.15623801
0.534030309,-7.973637605,0.0235,0.298396064,0.309870737,0.317232195,0.223664923,155177.4781,0.326866667,101.3391356
0.487185066,-11.92330987,0.032253619,5.36e-06,1.07e-06,0.082369999,0.556806672,232448.6682,0.970933333,97.14341817
0.641040167,-3.044395644,0.126768589,0.365042634,0.5855166,0.242251281,0.391500053,256042.0682,0.23,126.3232736
0.769043175,-12.52295439,0.141247826,0.375742346,0.203747762,0.562290927,0.681263244,343810.7925,0.011533333,177.7348205
0.613657563,-10.2110756,0.029251859,5.36e-06,1.07e-06,0.620532635,0.360451936,200740.6636,0.619266667,118.1156316
0.577241396,-11.99817349,0.051993255,0.028672792,0.13784061,0.033549974,0.659637852,132397.9005,0.8546,124.0516748
0.452635288,-1.357,0.198288465,0.069263818,0.151935466,0.126378381,0.531301113,124786.9256,0.897,142.2121147
0.44111347,-1.357,0.144169103,0.187612103,1.07e-06,0.0243,0.805704932,234639.5757,0.991933333,115.3319908
0.975,-9.891699633,0.072095374,0.350396625,0.245280156,0.0243,0.517459747,167806.8441,0.508466667,180.8926261
0.739213891,-8.922464949,0.0235,0.180502858,1.07e-06,0.441417525,0.50813297,239278.1838,0.3514,108.1437454
0.433177139,-8.728204076,0.0235,5.36e-06,1.07e-06,0.103425549,0.351640775,162381.7578,0.541066667,125.4905857
0.36648831,-7.183013226,0.133096852,0.263609518,0.127449603,0.353010782,0.877291182,255387.4978,0.4848,183.4707545
0.415473454,-8.195974345,0.153231525,0.278198561,1.07e-06,0.30179271,0.060807542,170457.4606,0.237133333,83.68193706
0.508137015,-8.85203847,0.0235,0.453247727,1.07e-06,0.0243,0.551638461,255622.8718,0.959533333,116.3119712
0.626766961,-12.14881285,0.096587511,0.040105528,0.060506188,0.203686669,0.466748997,189845.4218,0.382666667,175.9980546
0.556330197,-16.18105317,0.0235,0.483432125,0.215346787,0.19127603,0.107418532,150598.4305,0.407866667,85.93919041
0.851208161,-1.357,0.054966951,0.820818506,0.080912053,0.54140613,0.485724026,342181.8668,0.313066667,147.3903394
0.469368411,-6.832566801,0.038563303,0.23636733,0.373258024,0.088459673,0.618280521,311420.8608,0.774866667,121.7972567
0.599419083,-5.457436565,0.137633368,0.378800242,0.185073322,0.146774976,0.060681858,299738.5211,0.9252,61.94955266
0.677884113,-1.357,0.033716693,0.298782645,0.125748376,0.198508052,0.73818174,295946.5727,0.202133333,158.4536667
0.336869797,-5.38129046,0.199183278,0.08171698,0.089516146,0.184840341,0.59014296,230278.4762,0.341266667,117.4475276
0.451269013,-2.18585903,0.113084329,0.277724216,0.122344926,0.323747174,0.967679248,70532.1624,0.477533333,132.57239
0.362709452,-17.59235457,0.0235,0.133816444,0.072732376,0.106126351,0.668546234,182191.7558,0.424133333,116.0996038
0.69395305,-3.367619834,0.030928724,5.36e-06,1.07e-06,0.094440308,0.545946746,206855.0563,0.3852,97.57997474
0.473893931,-9.404773285,0.081448305,5.36e-06,1.07e-06,0.337950979,0.978,190290.4006,0.278133333,96.59361244
0.431033014,-10.88328813,0.035732872,0.337618197,1.07e-06,0.45434653,0.667424902,249023.9015,0.0486,104.7240026
0.600785626,-11.53880583,0.0235,0.372652302,0.171097618,0.027981136,0.877122583,219615.2325,0.443133333,123.1178194
0.77656363,-14.91166768,0.0235,0.589717434,0.223141644,0.197340302,0.053273647,367243.6154,0.3932,121.8875581
0.583392304,-7.650936693,0.065872197,5.36e-06,0.100700508,0.240350775,0.290706825,116114.5244,0.195533333,103.75145
0.475389413,-5.747562638,0.155512576,0.32675512,0.125150629,0.235179297,0.631874417,261108.6312,0.3468,108.8980284
0.909164725,-7.360091442,0.0235,0.196397799,1.07e-06,0.268892037,0.462937934,255263.8774,0.818466667,89.73689417
0.630293915,-6.792456587,0.0235,0.159035056,0.169314152,0.039714149,0.656547824,349995.3112,0.322066667,104.6931616
0.743429869,-4.647073016,0.102648321,0.397257649,0.477474866,0.339248887,0.541708901,363383.9745,0.2514,152.3784853
0.376935983,-13.64906548,0.0235,0.609593417,0.031165277,0.0243,0.285184132,230241.6616,0.777933333,54.42873147
0.466535082,-8.77443235,0.042702337,5.36e-06,0.049699009,0.08901205,0.368761301,412847.0298,0.969266667,136.9355266
0.387972648,-3.941998434,0.0235,0.023994499,0.128639107,0.103339471,0.0256,299423.9008,0.9934,144.4806964
0.864767354,-13.39275915,0.0235,0.174734277,0.331583764,0.350830998,0.529498325,290338.2755,0.247,141.213969
0.60567157,-14.43632179,0.198731892,0.244905163,0.14414629,0.299506574,0.978,312286.8021,0.396133333,116.9440488
0.417636261,-4.888654378,0.109721412,0.506225048,0.496809902,0.069979042,0.771146858,249377.3438,0.629,149.0646644
0.574920227,-17.4774869,0.130966265,0.564058662,0.005485124,0.0243,0.888940149,281283.1333,0.6846,59.02889371
0.689382066,-8.304966753,0.056007598,0.110452913,1.07e-06,0.0243,0.978,223362.2729,0.350933333,79.90995776
0.330590023,-11.77620251,0.235037072,0.31383283,1.07e-06,0.064850664,0.0256,173212.0715,0.820266667,104.7464304
0.683894308,-9.9048963,0.080362842,0.766931709,0.034509502,0.267058067,0.470550152,247890.1489,0.023533333,118.1951991
0.351131559,-14.4081002,0.118940913,5.36e-06,0.144702158,0.035170739,0.468087342,274124.8857,0.701266667,112.2341279
0.845610688,-22.66226356,0.09896125,0.317564676,0.767233988,0.506069663,0.364638273,233051.891,0.101,172.362761
0.336212153,-8.963654294,0.0235,0.758269155,1.07e-06,0.0243,0.110139264,254943.1393,0.8978,161.2724108
0.812207735,-20.6890334,0.0235,0.660520461,0.13333462,0.0243,0.412730991,336874.1412,0.482666667,120.3363989
0.560939265,-11.90516477,0.121298749,0.627628837,0.182478321,0.0243,0.63229005,282376.3618,0.580333333,123.3245622
0.474377574,-6.176079889,0.0235,5.36e-06,0.09403901,0.0243,0.0256,266408.5787,0.885066667,117.0059414
0.50377826,-9.441577122,0.080395426,0.034805154,0.159298076,0.332702289,0.816397348,257449.9544,0.379666667,94.1267425
0.646052635,-9.661374404,0.06703736,0.426556811,0.247491572,0.15989128,0.978,287189.2295,0.004466667,199.101898
0.702859069,-10.31439151,0.091510894,0.524084771,1.07e-06,0.0243,0.56577149,406770.7984,0.4206,153.928994
0.730946262,-12.74315696,0.039043528,5.36e-06,1.07e-06,0.268142051,0.536087731,190859.8307,0.5006,133.461873
0.885929225,-1.357,0.0235,0.620824007,0.132349253,0.0243,0.117751713,94969.37383,0.496266667,127.4755814
0.694762096,-16.11252909,0.0235,0.64490903,1.07e-06,0.334211528,0.438271928,370621.5109,0.165933333,97.36288901
0.69216113,-7.722726347,0.0235,0.225633421,1.07e-06,0.574773159,0.227951761,277071.6893,0.370333333,134.4014227
0.748932471,-11.70234108,0.091630627,0.188195952,0.012570589,0.208729359,0.779573755,264055.6347,0.013866667,121.5147209
0.61305706,-12.79681147,0.0235,0.250481163,0.18936369,0.096605725,0.513963815,221216.1519,0.423733333,141.2798386
0.833002944,-1.357,0.083761596,0.163122697,1.07e-06,0.0243,0.550329656,309332.155,0.5694,122.0675397
0.893514364,-9.03559086,0.0235,0.553502098,0.062571305,0.28670668,0.566729105,242605.6326,0.092333333,136.0836669
0.654200384,-10.90613627,0.130841822,0.672864163,0.398995107,0.0243,0.118959365,308169.7389,0.978133333,122.4058172
0.887717408,-4.937547488,0.105587792,0.266857197,1.07e-06,0.0243,0.573253991,297145.7629,0.542666667,102.2624132
0.841425501,-8.521476987,0.0235,0.467378815,0.181081549,0.243602868,0.358507833,87576.48416,0.662133333,65.96576955
0.702593836,-6.430295175,0.104826052,0.381436019,0.231922049,0.188194214,0.245955641,409021.217,0.3498,137.6448823
0.300300412,-15.47386626,0.028367278,0.464390915,0.440788013,0.238323879,0.308804797,143003.6149,0.1996,96.43998525
0.858978952,-2.516198617,0.170038671,0.228907477,1.07e-06,0.206628853,0.748473456,208234.5185,0.997,111.8536408
0.600366761,-6.502570624,0.159699249,0.291250592,1.07e-06,0.036649085,0.437419346,209161.129,0.7732,112.4125286
0.539484009,-5.82144419,0.122769522,0.430255833,0.136975988,0.213434726,0.314625356,151632.0057,0.820933333,77.55881863
0.627306239,-4.383938079,0.083642051,0.088975762,0.589612354,0.075295638,0.516419125,176767.7271,0.829333333,110.7636684
0.735626995,-9.962495484,0.050004378,0.150418476,1.07e-06,0.273301404,0.515963132,194133.1564,0.3458,94.55125001
0.840662737,-7.882795516,0.080106981,0.376589871,1.07e-06,0.278336968,0.488077313,340455.2679,0.3062,149.8949069
0.577442142,-7.636942085,0.043344061,0.312511427,0.090324506,0.174538667,0.707198593,233713.6058,0.2,103.6706956
0.517983306,-3.127587619,0.047224106,0.393144102,0.005860117,0.105482594,0.492140102,276977.9853,0.267066667,154.2154399
0.637665446,-1.357,0.0235,0.106599437,0.159955611,0.336948074,0.539500537,242472.8291,0.173933333,101.1959406
0.788013711,-4.750540532,0.231648687,5.36e-06,0.017555524,0.0243,0.745085135,144002.669,0.519,98.24302425
0.78453845,-21.04018051,0.108104516,0.56090534,0.074876438,0.0243,0.362602468,160837.3025,0.7818,130.6313247
0.491045769,-10.63404544,0.0235,0.298078603,0.159961369,0.239034947,0.076800966,193298.8684,0.713733333,111.29976
0.376278272,-1.357,0.173324975,5.36e-06,0.50865764,0.167875168,0.385786449,119280.2008,0.329866667,115.5184151
0.464491734,-14.90163806,0.155568495,5.36e-06,1.07e-06,0.203402427,0.205242553,295010.9627,0.720533333,155.7512711
0.764170203,-17.07743727,0.0235,0.746603467,0.425311581,0.0243,0.426130255,387781.167,0.522066667,92.1114714
0.650320573,-1.357,0.136631704,0.282890973,0.104706906,0.067374645,0.265354385,254782.1301,0.2902,77.42051084
0.567986046,-3.056284436,0.106016352,5.36e-06,1.07e-06,0.165917486,0.57048661,321374.44,0.9704,171.4492772
0.819131959,-4.660342828,0.171791289,0.418591288,0.249135825,0.117700406,0.180125747,280266.0648,0.720866667,80.32567396
0.531045126,-14.00330365,0.0235,0.256923961,1.07e-06,0.076995184,0.569825121,342283.9022,0.721333333,146.7543298
0.463276433,-2.502244225,0.098319998,0.128413535,0.05219933,0.141007547,0.611933674,241429.4914,0.7366,178.3687381
0.513203339,-7.900543847,0.0235,0.24744247,0.17517134,0.0243,0.243184883,227649.7348,0.5612,108.957523
0.624714883,-15.78702123,0.0235,5.36e-06,0.003230707,0.322621486,0.756527354,290941.1685,0.763,101.1376644
0.668803875,-7.946143317,0.072871878,5.36e-06,0.305186757,0.25592459,0.570342123,175814.9572,0.226733333,121.1067031
0.670989419,-3.772717004,0.136233936,5.36e-06,0.072763737,0.176867034,0.359270448,153070.2788,0.2692,85.55469436
0.360633078,-6.203609966,0.284650881,0.052733885,1.07e-06,0.036529131,0.772885808,201640.1721,0.888533333,145.9280524
0.688592551,-8.583555106,0.0235,0.084979921,0.467414886,0.14669274,0.327050791,407705.7321,0.891466667,132.972448
0.432673709,-8.957159699,0.100273876,0.265602668,1.07e-06,0.324532185,0.476936585,336585.3721,0.192533333,84.86065319
0.480618132,-3.509688106,0.0235,0.096392542,1.07e-06,0.136552984,0.371001515,314930.3703,0.998466667,115.3118045
0.566364939,-2.324507352,0.02891582,0.010855052,0.423546835,0.025922222,0.534391669,374500.3645,0.451466667,145.4956671
0.496032987,-10.89000139,0.196451335,0.397249432,1.07e-06,0.308460063,0.820042296,221560.44,0.048666667,86.29843751
0.267928166,-17.47312065,0.0235,5.36e-06,0.047743377,0.48925664,0.567488117,360321.4406,0.985666667,56.06617668
0.414769287,-11.92067515,0.203640644,0.074243789,0.011342258,0.264452649,0.633556832,221705.3039,0.722666667,111.5740755
0.555840053,-2.995145964,0.027608415,0.049722744,0.136917391,0.054328928,0.072476591,300070.0162,0.77,58.20048176
0.547945364,-7.321876279,0.0235,5.36e-06,0.330233583,0.26307444,0.716263429,256615.965,0.3984,116.9109633
0.615088237,-5.180455991,0.08154923,0.495821211,0.213148944,0.393807367,0.601477965,97792.21939,0.344866667,152.3623223
0.483917838,-10.44104295,0.114464615,0.432471453,0.134011338,0.351014978,0.669905775,222553.6732,0.1058,101.9788336
0.442696157,-5.467020361,0.108945282,0.366727131,0.378499968,0.055736585,0.5011195,325846.1152,0.929533333,112.7297254
0.425032991,-1.357,0.082508517,0.311684262,0.217510779,0.44332978,0.488135892,320327.5524,0.461866667,114.1028223
0.609894267,-10.96338452,0.18158128,5.36e-06,0.137112684,0.169106324,0.622208338,241613.4009,0.574933333,100.4612398
0.23640863,-3.270252691,0.052116,0.527672021,1.07e-06,0.0243,0.315750956,380088.7063,0.990733333,114.1770842
0.719241206,-6.571894014,0.0235,0.051272891,0.22235343,0.0243,0.33231118,276300.1966,0.767533333,102.6731558
0.557418038,-7.369082371,0.077541949,0.115457719,1.07e-06,0.324947753,0.504114744,277594.6086,0.592,107.4082208
0.376092847,-7.98751505,0.0235,0.055996454,0.072384668,0.177674132,0.496249473,311468.8415,0.994533333,148.8402188
0.812996982,-5.590130153,0.115343167,5.36e-06,0.291622501,0.305966857,0.0256,291580.2797,0.922733333,71.04057292
0.698917782,-1.489355951,0.043353723,0.566332643,0.041742119,0.206986436,0.469777989,220317.3921,0.222066667,80.09782598
0.426713468,-10.85355579,0.056701718,0.458762758,1.07e-06,0.0243,0.382499414,215676.7377,0.953466667,95.4406095
0.462753242,-6.256841437,0.126165193,0.489269682,0.209351555,0.247150324,0.897691276,247120.2682,0.8594,142.0516498
0.486664036,-8.486300553,0.0235,5.36e-06,1.07e-06,0.132252342,0.233931017,286985.4911,0.950533333,101.6699864
0.297613203,-12.03473924,0.0235,0.611364876,0.355233588,0.161044263,0.468941709,182172.7688,0.418333333,124.491398
0.798856345,-2.410374363,0.0235,0.246637435,0.053199179,0.274154805,0.404017193,278616.7482,0.342533333,132.7466689
0.551480556,-8.696083706,0.057771886,0.020968788,0.105763175,0.222953282,0.485106551,242130.9772,0.636333333,130.0733198
0.85133028,-11.66337774,0.05743735,0.592293996,1.07e-06,0.132167872,0.610436941,204304.276,0.0062,95.70663622
0.553341351,-1.357,0.086427091,5.36e-06,0.094169936,0.0243,0.117508905,218778.7384,0.530333333,96.26377402
0.542067563,-4.035050188,0.0235,0.495156679,0.425721643,0.0243,0.338436243,233693.9172,0.804333333,89.43100984
0.413798511,-5.770087897,0.0235,0.383470242,1.07e-06,0.117987733,0.489296807,299265.116,0.6956,90.86358831
0.537452705,-4.108476372,0.0235,0.449284515,0.25752074,0.24546738,0.443915833,228223.1655,0.800866667,106.9626864
0.693208844,-1.357,0.0235,0.249975551,1.07e-06,0.343607318,0.455637477,180910.4667,0.478,160.5518032
0.600619193,-8.740635866,0.051297627,0.498732892,1.07e-06,0.082107211,0.879384954,213819.197,0.1766,123.6255858
0.417668305,-10.87083418,0.112018815,0.354818647,0.28730805,0.183543874,0.591692458,370876.3269,0.295933333,88.11572318
0.745969554,-12.40124341,0.171131676,5.36e-06,0.311703373,0.130387528,0.965164596,314621.1411,0.8768,100.2547436
0.531792608,-5.396579795,0.086346573,0.966494375,1.07e-06,0.0243,0.789632833,243033.2479,0.6092,86.20629919
0.609172425,-2.235728813,0.144153914,5.36e-06,1.07e-06,0.0447398,0.562024277,250027.3351,0.8626,107.7490507
0.172104426,-12.60781666,0.16097519,0.330636537,1.07e-06,0.162602619,0.39795456,251529.6882,0.249866667,106.9292791
0.285800188,-11.23784616,0.125205269,0.393338093,0.373385949,0.298262508,0.554338574,311028.8495,0.2238,142.8597869
0.720124069,-7.617421801,0.0235,0.558221292,1.07e-06,0.374979916,0.166002816,290718.4489,0.468,52.21401851
0.831613229,-19.90099799,0.072628926,0.198158701,1.07e-06,0.240755756,0.184047602,133850.242,0.4506,92.94309759
0.531016677,-7.293654376,0.028520332,0.283414785,0.025648863,0.232986229,0.412722106,228266.5634,0.696266667,169.5110844
0.337311146,-13.94925972,0.0235,5.36e-06,1.07e-06,0.24185553,0.341445186,118497.5948,0.935733333,115.2751563
0.482371206,-7.603767707,0.031175657,0.175891637,1.07e-06,0.411773335,0.530623684,215790.6214,0.569,107.006344
0.383419722,-6.944150258,0.0235,0.501171396,0.138818888,0.382321509,0.0256,296005.1233,0.705333333,65.80965036
0.573359802,-9.670188403,0.158018433,0.228754191,0.565586446,0.115251494,0.382005467,194869.0095,0.5054,59.55670579
