AudioLoudness,VocalContent,InstrumentalScore,TrackDurationMs,MoodScore,LivePerformanceLikelihood,RhythmScore,BeatsPerMinute,AcousticQuality
-7.280792426,0.128630037,1.07e-06,143973.792,0.264886436,0.284740123,0.796539205,148.3676383,0.142753513
-10.84326977,0.122455038,0.416910054,318738.3368,0.82813483,0.080542942,0.639107977,130.0654463,0.840970229
-14.12843544,0.093116533,0.240860331,332911.8128,0.326115617,0.274297971,0.634871193,94.77470011,0.081497791
-10.33898167,0.0235,0.16389045,139191.0859,0.302003578,0.448553791,0.252990167,125.1427948,5.36e-06
-2.497945114,0.0235,0.350073807,261408.0243,0.97712204,0.323602241,0.205914092,178.2603347,0.120327026
-5.852337909,0.237148792,0.236064429,316430.2497,0.289574737,0.401916766,0.413174441,128.8733088,0.152493274
-12.74865245,0.065064654,1.07e-06,179227.781,0.758908083,0.11981574,0.364834764,113.1426071,0.254527435
-10.94723595,0.162390678,0.068589911,244470.9408,0.680379975,0.163816676,0.732496192,107.2949422,0.057655325
-10.64294977,0.0235,1.07e-06,264109.8809,0.978,0.126328769,0.897355143,124.3673463,5.36e-06
-15.38682552,0.137515814,1.07e-06,293817.437,0.423444341,0.0243,0.503248056,141.3479119,5.36e-06
-1.357,0.136639377,0.424620738,293855.9648,0.541568187,0.13662768,0.564213287,135.9705713,0.660637176
-6.623217903,0.142490245,0.135446477,277533.4885,0.741661848,0.0243,0.716669871,130.5730691,0.333426927
-2.095271582,0.225671675,0.2244238,237825.1252,0.528867778,0.0243,0.699272725,132.2891354,0.402132761
-15.45060534,0.084609919,0.03745849,239311.1157,0.224720764,0.076247209,0.145835358,125.1072544,0.372264104
-11.79693476,0.140724896,0.341771644,204179.7401,0.793110532,0.111758097,0.769017504,122.3502537,0.056296044
-8.819009083,0.197622174,0.07591208,275770.0978,0.426550935,0.241807947,0.387049602,98.18091253,0.177321141
-3.387267146,0.12889535,0.387362337,309894.5591,0.66065351,0.228183742,0.410076512,96.12279718,0.221884692
-1.357,0.182431339,0.043009483,254639.3379,0.267188966,0.184494814,0.793090844,131.5765955,0.069421306
-9.865403017,0.22380376,1.07e-06,255440.7541,0.116722769,0.413651717,0.42086061,139.8303887,0.566719903
-8.04850946,0.07096752,1.07e-06,162376.3547,0.778395402,0.204775571,0.638515014,138.9986678,0.0134285
-7.343503955,0.0235,0.266881145,66235.38472,0.959735913,0.077854085,0.564615742,131.8585567,0.186261612
-1.357,0.086691285,1.07e-06,140226.3618,0.814972629,0.501535525,0.882527611,159.0659038,0.251442686
-3.119996279,0.071754636,0.46651444,280870.6531,0.422597914,0.379953733,0.667353929,109.7015958,0.609200252
-4.834907647,0.148024514,0.058096538,272803.7179,0.716463154,0.229587383,0.618584708,155.8209396,0.405114395
-7.012575895,0.123403561,0.300381452,284970.8199,0.246362665,0.251001232,0.540094988,101.1268471,0.397032807
-4.340298169,0.185016631,0.116069675,224355.7506,0.454120464,0.364125725,0.947082317,131.2668009,0.58917807
-1.585067081,0.0235,0.340399463,272717.4675,0.747776608,0.353559423,0.632451466,125.8009778,5.36e-06
-17.69052778,0.238391782,1.07e-06,309826.5534,0.481571368,0.115654941,0.512743619,99.91587728,0.397689381
-18.27160216,0.212696537,0.073358796,205582.136,0.974179331,0.17089641,0.622075934,199.5247886,0.454145173
-12.09861276,0.068082131,0.081734174,154692.4508,0.578768293,0.184656792,0.399865097,81.39207864,5.36e-06
-9.596043867,0.0235,1.07e-06,251861.6083,0.083050568,0.072805585,0.608725052,76.97358332,0.324277831
-5.3354578,0.172293475,0.414512699,283707.5171,0.545267816,0.225470692,0.667924685,127.9758995,5.36e-06
-5.273297934,0.076505787,0.034573107,345589.8942,0.075288302,0.309298595,0.526940169,133.0392946,5.36e-06
-12.86258131,0.07131486,0.581911398,246716.1868,0.653589405,0.207292906,0.412848734,126.1592293,0.414731844
-14.37060688,0.0235,0.088483115,274028.4007,0.170797111,0.078291266,0.796812852,84.65391464,0.159001128
-14.40361148,0.104053384,0.153230482,225394.3425,0.927645643,0.262716932,0.853223142,110.8447734,0.469669508
-2.301485305,0.068172969,0.519599197,140860.4265,0.748352482,0.0243,0.638479509,96.71006109,0.219559551
-7.935766595,0.061726922,0.034681862,256966.2118,0.413605691,0.290812419,0.822809061,99.09619012,0.72549597
-10.96757323,0.229751614,0.023325237,179716.3427,0.113534066,0.026578204,0.733943866,125.6128027,0.377306003
-6.619055769,0.0235,0.189989632,222210.1293,0.929350987,0.050541696,0.975,124.7104812,0.146512615
-12.71817472,0.069782584,0.293036947,143073.2855,0.499446386,0.092146585,0.866950059,133.0210471,0.085031965
-10.19346475,0.133370955,1.07e-06,231579.5565,0.691610775,0.18956742,0.390660582,112.3871634,0.031332584
-10.825155,0.0235,0.290972811,199487.6891,0.149372264,0.232330801,0.417328594,124.0939878,0.626560789
-5.329016388,0.18386769,1.07e-06,141090.6487,0.0256,0.21860247,0.81544868,111.3538742,0.506531037
-8.866526188,0.146931421,0.066223604,344506.477,0.618565794,0.0286971,0.7644664,108.1175931,0.49429762
-12.69911784,0.0235,0.233092177,198929.143,0.874495914,0.477116191,0.695221181,94.72894329,0.092765228
-1.357,0.0235,1.07e-06,193549.0681,0.766866195,0.169842679,0.402908735,122.687639,0.388528502
-6.354763129,0.049962848,0.525309127,191724.6225,0.86055325,0.211729861,0.414905407,108.9568644,0.142322491
-15.19106647,0.074797363,0.028651388,325237.5916,0.027876143,0.110411035,0.370902698,121.8840892,0.809460075
-16.10280717,0.0235,0.252767167,290269.8224,0.381719352,0.240249364,0.50411285,56.88325143,0.098062887
-11.82467826,0.168192377,1.07e-06,280955.9397,0.700006439,0.255585678,0.847872119,81.00406478,0.056741365
-13.52693634,0.045255427,1.07e-06,172996.3794,0.951286761,0.0243,0.57903614,59.77049242,0.099934892
-1.357,0.033744836,1.07e-06,64712.78562,0.662674615,0.270431193,0.473440874,136.0672496,5.36e-06
-4.98252691,0.0235,1.07e-06,314858.563,0.772477003,0.212518083,0.444358376,81.92246911,0.918624915
-5.181816615,0.08697296,0.448225455,299508.3283,0.978,0.21096965,0.785986196,108.1411201,0.32264772
-9.084659166,0.112846621,1.07e-06,204996.2571,0.324282113,0.229231091,0.590466056,118.1456066,0.206501773
-13.6054548,0.0235,0.019676479,226111.9132,0.563801183,0.302902727,0.783736163,87.00383273,5.36e-06
-4.24222551,0.036279311,1.07e-06,211628.793,0.099903022,0.260996694,0.437460806,64.08291884,0.267967984
-1.357,0.0235,1.07e-06,138625.2226,0.401239495,0.0243,0.667827559,113.4518658,0.433641438
-14.44134057,0.088394646,0.088409539,188964.5617,0.60279229,0.215804094,0.519664354,87.89661581,0.25466645
-10.71281035,0.116846316,1.07e-06,155632.7008,0.741620513,0.0243,0.975,121.6609557,5.36e-06
-10.91502265,0.193030481,0.167405043,246760.3425,0.184317861,0.285657507,0.578468958,97.08238033,0.027786665
-15.90972889,0.025401055,1.07e-06,280663.1604,0.293554985,0.124091447,0.971741371,71.23122158,0.315881082
-10.595704,0.174741084,0.333710948,301551.5235,0.745804187,0.438501056,0.768308383,171.8454798,0.167726938
-8.538959633,0.130885329,0.030867333,309994.554,0.625578046,0.0243,0.550114308,79.25487531,0.683276303
-6.550480958,0.166973324,0.176003889,275440.5104,0.642521745,0.132903488,0.495108468,102.2855913,0.488697375
-12.16140851,0.0235,1.07e-06,227234.7558,0.459583907,0.247471393,0.640054819,118.3096132,0.152107862
-3.762271956,0.100720803,0.265474512,242041.7141,0.697955793,0.168297827,0.948530307,150.5502258,5.36e-06
-8.266449544,0.075396369,1.07e-06,264359.0766,0.56611772,0.23847848,0.333544991,101.5442434,0.402178268
-7.298567972,0.045413228,0.304684623,309725.1528,0.691795082,0.0243,0.757455812,128.0397789,0.140300338
-14.04262043,0.076892438,0.312798302,200505.1703,0.554605263,0.193571204,0.689613243,62.4673476,0.312241702
-11.47618055,0.105304546,0.098030065,299994.437,0.598343406,0.273144057,0.590227595,151.0228163,0.477869439
-11.77773977,0.178110001,0.325389897,216178.7409,0.670987064,0.0243,0.705813079,77.69885916,0.177865186
-3.474450026,0.0235,0.080656339,171135.8707,0.590885903,0.032780313,0.54195549,100.2730892,0.175958405
-13.50301603,0.160588226,1.07e-06,237303.0363,0.862261842,0.054408271,0.769064313,133.1316603,0.143008072
-4.355679329,0.216072858,1.07e-06,251571.4198,0.620610217,0.0243,0.540140297,113.6938008,5.36e-06
-7.715157198,0.073815719,1.07e-06,253506.8699,0.501453623,0.0243,0.432215918,103.4651052,0.245911696
-10.65285836,0.110547028,1.07e-06,250167.249,0.549283287,0.368601165,0.465306445,106.4533431,0.423867092
-14.24939534,0.069213252,1.07e-06,164633.5365,0.853705954,0.0243,0.492904952,95.82780399,5.36e-06
-11.73475643,0.0235,0.14986704,160316.5022,0.668827003,0.388752444,0.704762298,146.031945,0.326587533
-7.856976657,0.035428585,1.07e-06,226565.1439,0.31962804,0.106850113,0.81119714,96.56009684,0.065664815
-1.357,0.149098547,1.07e-06,323510.6562,0.563779354,0.188989923,0.757268348,107.8077562,0.553789026
-3.184880373,0.0235,1.07e-06,198353.8793,0.41702069,0.032302961,0.518868223,91.46216433,0.441161339
-9.727695188,0.0235,0.077815546,224401.0939,0.625186124,0.200324565,0.706054971,99.88715089,0.096041977
-8.953183937,0.059919719,0.633894397,357040.2255,0.115721867,0.0243,0.43363738,119.8624199,0.343692773
-8.243242191,0.193876483,0.356459594,264545.888,0.172616173,0.208414193,0.425658702,194.8204953,0.29368594
-7.471686519,0.093637697,0.072888449,232134.2912,0.394868337,0.252238879,0.603430366,126.5948907,0.060861318
-13.55668423,0.147314743,0.067559314,227920.4951,0.278507902,0.506519196,0.824632847,99.05874068,0.075613497
-14.6962686,0.043440013,0.106746079,227933.8551,0.373582721,0.167213962,0.950176185,53.54334444,0.373980905
-10.16431748,0.032339514,0.241210193,191695.7501,0.352349881,0.262773955,0.559480627,88.0585804,0.083443254
-3.378060774,0.059601717,0.192441696,165815.6332,0.701569862,0.122720647,0.54258051,147.8061859,0.150665668
-4.243480133,0.049068395,0.187252649,193462.9248,0.813909904,0.315158737,0.691704904,137.7255713,0.329598829
-1.357,0.0235,0.437243704,220167.4196,0.527545036,0.0243,0.843067988,113.7021857,0.399890839
-1.357,0.143585844,0.003840018,256371.3029,0.603654836,0.361660646,0.762971654,137.0225167,0.460303573
-11.12316035,0.0235,0.549802956,214631.2129,0.529297616,0.250252961,0.538369093,148.5501679,5.36e-06
-10.20737833,0.067723749,1.07e-06,270024.1094,0.555365179,0.476228713,0.642126646,111.3495717,0.033921087
-4.330843753,0.0235,0.114193045,321731.1292,0.654455866,0.198191228,0.44119242,110.9936903,0.89011656
-6.654057752,0.142932411,0.536145197,271227.4727,0.353331355,0.0243,0.714806668,140.9944255,0.268096737
-3.533693512,0.111332285,0.078827906,216469.4278,0.563692317,0.331784237,0.706383829,152.6122732,0.428933333
-8.418413085,0.087752489,1.07e-06,255033.5201,0.780069122,0.094972486,0.446800807,78.28929953,5.36e-06
-3.604983611,0.033371263,0.184859106,334465.0333,0.967650072,0.0243,0.613229371,79.76597511,0.343146741
-7.974908635,0.0235,0.353299107,244407.6014,0.493214732,0.257472371,0.390987114,81.14613124,5.36e-06
-9.112872019,0.0235,0.31231379,265129.1512,0.267943108,0.044339474,0.618555804,113.9315678,0.164035168
-4.276682053,0.078941872,0.467495893,320346.4212,0.278198306,0.164047973,0.405175112,146.6873645,0.841480757
-19.58262564,0.0235,0.114032376,429048.9153,0.429425956,0.07129354,0.838495883,94.31910574,0.171054765
-9.248778957,0.175478626,0.260440657,253626.6835,0.978,0.084605487,0.311899754,114.082713,0.331600281
-6.023016963,0.162958517,0.424700578,275933.2066,0.426242193,0.0243,0.6654151,120.9681543,0.449433266
-2.928384216,0.0235,0.072932241,310574.1638,0.600635538,0.473636307,0.334208279,100.6703174,0.194898464
-1.357,0.0235,1.07e-06,190095.8598,0.978,0.13376703,0.7658764,74.04156126,0.066035536
-1.357,0.147331569,0.039793872,227758.4297,0.378364129,0.262375586,0.797331113,89.66299,0.100726051
-12.95953743,0.052898103,1.07e-06,133909.2448,0.152386265,0.260587116,0.891169213,97.30641664,0.387626774
-11.96921705,0.117780232,0.211661509,211496.329,0.518512184,0.172283134,0.689101852,128.1579396,0.433355106
-10.33050963,0.124236823,1.07e-06,248790.8952,0.614593029,0.149119216,0.637890247,136.8729981,0.3046559
-17.47739658,0.163310045,0.155410606,121467.4857,0.649282005,0.412954307,0.459298441,117.2234268,0.092801926
-6.061986594,0.1824723,0.206091238,191299.7766,0.978,0.120059552,0.564154212,117.0143845,0.15987915
-1.357,0.158342734,0.526549863,140306.9964,0.380912729,0.0243,0.481244525,122.4744107,0.462228444
-12.03354356,0.025567835,0.191802982,238399.7985,0.176078386,0.0243,0.737586555,150.7863718,0.53275071
-11.38647548,0.093098013,0.106495049,174155.1978,0.0256,0.0243,0.375995926,108.4469639,0.507533445
-14.58843211,0.0235,0.228581233,244432.8664,0.870148784,0.0243,0.520054569,117.2069914,0.017472759
-3.279015507,0.0235,1.07e-06,189736.9776,0.730865623,0.130831217,0.886218955,149.6875874,0.687023993
-6.45693042,0.158926845,0.215401797,313915.3821,0.406836445,0.107822416,0.55767868,189.8820175,0.425349491
-1.357,0.077394313,1.07e-06,238663.3794,0.67962702,0.0243,0.603187183,104.8065277,0.028561068
-9.401699156,0.0235,1.07e-06,243604.4098,0.749770064,0.134638307,0.611535903,135.094952,0.37446036
-24.19366627,0.0235,0.669808537,287516.2145,0.712742658,0.241537321,0.747087637,173.437204,5.36e-06
-8.055559504,0.0235,0.231215195,185516.1674,0.891294943,0.270132062,0.729048412,75.37701645,0.943248276
-13.18501448,0.0235,1.07e-06,208488.9235,0.362333036,0.141942082,0.574930249,120.8214339,0.381492482
-5.318374669,0.0235,0.395369667,211761.1313,0.244150259,0.367462473,0.67557506,123.6004543,0.868616862
-15.10065708,0.274000005,0.026372413,131187.353,0.6685364,0.114270858,0.378751407,88.34995949,0.185041861
-1.357,0.0235,0.425287722,191554.634,0.33600907,0.362282997,0.588861566,99.8770472,0.486414089
-7.585235833,0.040362441,1.07e-06,199163.7769,0.398177509,0.259884651,0.490367753,127.2462744,0.039902365
-15.47751316,0.134658425,1.07e-06,262188.8039,0.122426726,0.0243,0.669069737,140.862764,0.057152174
-1.357,0.157461957,0.279277904,208013.1528,0.388951075,0.089996954,0.789317542,103.2222313,5.36e-06
-18.71329984,0.153030614,0.100690894,327167.3888,0.0256,0.046953867,0.578435928,55.3198918,0.05281106
-13.07521835,0.087325934,0.215699557,175298.5777,0.633457971,0.0243,0.426971248,107.459748,0.383372082
-8.587471519,0.134088893,0.180764832,275852.9514,0.148007701,0.353811876,0.0769,104.9254669,0.22863839
-4.737328699,0.035637954,0.466195797,279839.5195,0.487740059,0.242981503,0.608363093,164.4275109,0.145980471
-18.80078967,0.0235,0.135576992,225010.0303,0.728842896,0.523669647,0.39540291,142.8948065,0.5159046
-16.40344952,0.0235,0.048123276,277005.1007,0.868183011,0.0243,0.71764329,158.0617313,0.740123057
-8.073677646,0.089310399,0.466056345,189719.0561,0.682272817,0.080775406,0.461461281,129.0830916,0.222958461
-5.946990735,0.168453224,1.07e-06,276635.2697,0.135560934,0.115276296,0.411800254,102.8234483,5.36e-06
-5.741312587,0.099881715,0.292198166,335136.8097,0.531375513,0.089800282,0.729053563,163.5211246,0.364951778
-16.49104105,0.111014404,0.149451531,342057.7795,0.56601533,0.268733742,0.847982323,103.8584149,0.278764741
-4.865752741,0.150030948,0.113811801,215402.1306,0.101971532,0.445076877,0.62391782,80.04258345,0.073427103
-7.256890689,0.101762024,1.07e-06,106625.4998,0.565071606,0.215760458,0.613021382,95.91402344,0.115921962
-7.974827455,0.179218461,0.070598382,219745.476,0.201447004,0.0243,0.613609769,147.0370444,5.36e-06
-2.823391324,0.177381053,0.070137705,319148.4073,0.657601812,0.094413166,0.433252981,127.3043563,5.36e-06
-17.59922385,0.135718927,0.098424734,239515.0957,0.682812695,0.338179036,0.572688543,131.0825109,0.369098492
-11.2191244,0.0235,0.319694399,283305.5526,0.709604972,0.047629527,0.975,126.6485697,0.189747672
-5.058185869,0.047362841,0.586135956,246128.3946,0.269314535,0.0243,0.473625808,105.9346488,0.643123943
-7.811659362,0.07101258,0.109494699,328639.3188,0.736928758,0.316042316,0.513079985,117.0924388,0.064564449
-5.770452489,0.059864142,0.283274881,267301.7308,0.844976462,0.0243,0.443212258,115.4552241,0.024597011
-6.602146052,0.200970773,1.07e-06,327090.4997,0.637087301,0.0243,0.530680049,127.6942551,5.36e-06
-16.05355011,0.050071846,0.305938019,280440.8936,0.56937486,0.263263821,0.781884469,93.41817086,5.36e-06
-10.76082208,0.155138913,0.022321701,162589.3464,0.331405177,0.247876688,0.549778564,88.1189269,5.36e-06
-10.50805542,0.0235,0.109219852,231148.0217,0.737004968,0.539764132,0.753563279,118.7680127,0.827099235
-10.19765106,0.075374699,0.203984903,258862.0712,0.877598824,0.467347733,0.677689742,123.360125,0.129243161
-10.54524032,0.06131067,1.07e-06,258231.4907,0.651984119,0.12806624,0.427564385,143.6415692,5.36e-06
-7.380846758,0.162269859,1.07e-06,348315.5672,0.449010091,0.157164248,0.642702386,153.7457633,0.13798507
-12.01296302,0.097350106,0.198522901,163110.4361,0.800766004,0.199009957,0.711383983,105.3297809,0.21121265
-15.9977453,0.112089658,1.07e-06,226189.1161,0.515959428,0.079067858,0.646141566,127.6251637,0.175047416
-8.375660564,0.0235,0.212534301,126600.0682,0.783827586,0.254022356,0.666523275,158.892385,0.201799044
-7.583318873,0.0235,0.365391864,177612.8914,0.442524438,0.29528351,0.412935452,104.5192797,0.63625863
-12.29851663,0.0235,0.387936394,299126.6448,0.44759526,0.235139692,0.736174728,117.2598342,0.34330256
-10.61743359,0.080768344,1.07e-06,194503.0161,0.643512418,0.337090074,0.605685268,110.9513526,0.251376421
-21.57121937,0.096986132,0.451716844,170272.5257,0.529903242,0.299500308,0.52916137,107.8724589,5.36e-06
-9.263106215,0.112320825,1.07e-06,247988.4314,0.941022254,0.397770755,0.469689289,95.48186898,0.346758046
-13.77062089,0.0235,0.055939306,226243.7964,0.658129951,0.112754744,0.646269323,119.513657,0.411000742
-10.54648968,0.202821138,0.123089593,186242.95,0.512604097,0.0243,0.743474098,155.8311484,0.287840943
-10.17063479,0.205222092,1.07e-06,288120.4874,0.655963081,0.168051223,0.529566854,99.54722143,0.039254823
-10.28865661,0.0235,0.115927547,93164.70853,0.540485153,0.260827995,0.618994346,119.8541509,0.37113581
-3.297693723,0.071892651,1.07e-06,167652.4393,0.309923262,0.159087436,0.89486277,94.53744069,0.053508071
-11.48266539,0.0235,0.37194555,283353.5128,0.0256,0.271743226,0.574060326,79.08806307,0.316409472
-1.357,0.051014952,0.202816959,179854.7697,0.695781395,0.12561743,0.59003246,79.41084498,0.487356908
-9.292203259,0.0235,0.1257813,266722.6002,0.793577609,0.207710578,0.794604402,134.5398698,0.995
-3.522684809,0.0235,0.053811442,213453.39,0.623209407,0.35324885,0.459783055,116.7642311,0.333111084
-9.761365499,0.037467349,0.154598849,278889.6804,0.421778017,0.218174656,0.600858897,153.9197433,0.258899847
-12.52558451,0.038633368,1.07e-06,235670.4521,0.114508582,0.209039184,0.296343159,142.2606376,5.36e-06
-10.43948774,0.025939199,0.067726321,130121.6381,0.594319639,0.347826545,0.642909643,101.5987998,5.36e-06
-14.43082174,0.059449603,0.308496966,323635.3764,0.768594298,0.188673707,0.589108545,96.04142909,0.008327465
-1.357,0.0235,0.340019877,121226.0943,0.087546481,0.320082917,0.747790344,81.00207192,5.36e-06
-7.99153726,0.095512219,0.437661586,269633.0811,0.372092045,0.252096836,0.29685642,139.6108549,0.52235983
-7.20340197,0.138945096,0.876713465,274505.6616,0.639435179,0.304195358,0.642919866,90.29844456,0.619567349
-5.556268876,0.182197537,0.274690355,316750.6103,0.774995134,0.559538612,0.417704083,103.8013155,5.36e-06
-2.903917694,0.0235,0.162700534,262614.976,0.208925698,0.311453573,0.58737222,131.990096,0.456520947
-2.487579292,0.057581728,0.124320537,236642.3819,0.673614266,0.089356524,0.850871903,142.2616332,0.027802924
-7.49423681,0.0235,1.07e-06,184135.717,0.517704746,0.137982655,0.592136275,90.62484284,0.169939097
-12.50447089,0.0235,0.076388239,283955.735,0.30881933,0.05970964,0.436366763,132.8904251,0.019942046
-8.190603686,0.140609768,1.07e-06,348954.4106,0.049070911,0.0243,0.451569222,92.7968846,0.001759245
-11.07974245,0.056043923,0.128634056,262605.9364,0.526385225,0.208294699,0.535092133,134.6915983,0.110428501
-13.15983156,0.05219163,0.291663601,71712.29273,0.38649274,0.130012578,0.422600599,127.8430153,0.411442649
-5.809542004,0.066743395,1.07e-06,311174.1705,0.562832337,0.10510437,0.851750531,155.6484832,0.050345556
-2.673049028,0.053873915,1.07e-06,194294.7181,0.426169693,0.176978838,0.443129575,106.164598,0.146185799
-7.311842657,0.02394743,1.07e-06,282608.7969,0.529719397,0.231370891,0.411246549,119.1246886,0.384957951
-8.329939613,0.127383179,0.584456487,251016.8162,0.658550521,0.0243,0.560381492,92.07334846,0.244457181
-7.582877739,0.235902798,0.458074743,225698.7149,0.79418271,0.425380111,0.578067389,125.9303414,5.36e-06
-4.735081117,0.0235,0.158907594,174286.7016,0.332142966,0.065050179,0.74910442,124.0729425,0.285707642
-10.60270581,0.192114995,0.488607805,221827.9221,0.273276043,0.046327513,0.506530059,126.0554607,0.360708992
-2.576575009,0.0235,0.259542139,232829.9735,0.452420688,0.026105924,0.657279386,58.93494193,0.444151221
-14.17531176,0.0235,1.07e-06,197906.6441,0.246833317,0.085736456,0.389024737,174.6219289,0.226182262
-1.357,0.0235,0.273590148,255900.8137,0.658385782,0.486415116,0.506958681,127.0892395,0.459680741
-5.004410448,0.14920235,1.07e-06,209759.611,0.32004678,0.116049289,0.77807117,152.2959363,0.874897924
-17.99501092,0.150114192,1.07e-06,257278.4212,0.637201785,0.158709277,0.78750588,119.1419977,5.36e-06
-7.309249148,0.0235,0.072786532,191904.0206,0.379031672,0.0243,0.762014416,190.0084978,0.399026029
-9.563925793,0.0235,0.237139473,243569.7188,0.501859871,0.167115434,0.530132263,100.0796596,0.367633252
-4.202186564,0.083581164,0.010768561,277040.7802,0.356026642,0.127873851,0.376009729,117.9097492,0.36956717
-16.30147165,0.133129414,1.07e-06,248785.3447,0.472818563,0.0243,0.667643135,139.2028163,0.453124932
-10.55893361,0.131102389,0.103988206,270130.0468,0.587628902,0.088949039,0.506252036,141.4591952,0.236531023
-6.435434178,0.0235,0.189447701,310382.5382,0.567276189,0.082482077,0.593150438,75.76084452,0.288854477
-3.855930529,0.048772052,0.247867463,82650.14621,0.824748215,0.155299569,0.534763441,131.164862,5.36e-06
-7.152482365,0.083755183,0.15878892,296842.3617,0.031507486,0.16059227,0.478164036,55.56750197,0.436847572
-10.90810024,0.111229451,0.377290273,243329.2919,0.668041008,0.203639117,0.94973627,95.00164922,0.992127121
-11.77991528,0.0235,0.005859617,175682.9484,0.420337231,0.221783401,0.589314874,143.6865805,0.388174589
-1.722606106,0.120848255,1.07e-06,139145.8212,0.11359935,0.231998199,0.614581511,141.441017,0.569081456
-6.071849418,0.0235,1.07e-06,283734.2346,0.601334017,0.0243,0.167906128,117.2528426,0.123099
-11.47122112,0.077414928,0.015855073,165505.988,0.352563547,0.213126035,0.464669869,171.4054716,5.36e-06
-6.059526231,0.0235,0.182554453,176493.5315,0.605271802,0.074294485,0.210386732,109.1597168,0.38116044
-4.763327923,0.099456965,0.264888873,343952.6954,0.727188219,0.477194135,0.563613125,104.311421,0.513680725
-6.612930098,0.0235,1.07e-06,313475.8775,0.237743895,0.353035693,0.846011597,170.0745602,5.36e-06
-7.897884149,0.080876714,0.383188701,218532.9115,0.886072475,0.29947016,0.499335268,90.91584368,0.22343437
-8.813087724,0.193719928,0.086714958,264876.052,0.615817404,0.147958753,0.632415191,118.6884867,0.442830518
-6.377955043,0.145796276,0.203829856,174692.8455,0.516530225,0.026096437,0.823247854,76.21462296,0.094006202
-13.41009961,0.099895621,0.299496879,285058.7552,0.230303867,0.24774515,0.796892448,147.7126164,0.626840048
-1.543285624,0.0235,1.07e-06,273164.5148,0.810625581,0.298084385,0.443019961,111.4665413,0.579663435
-9.387808599,0.060836328,0.133359458,282326.5892,0.814357487,0.293030345,0.975,115.3936548,0.458072594
-9.791889691,0.0235,0.08839098,169966.2301,0.688731885,0.294229756,0.766413924,124.3072924,0.241177285
-10.21065557,0.145079033,1.07e-06,312054.5557,0.773086207,0.274065696,0.531330105,142.6888929,5.36e-06
-10.93917133,0.075586586,1.07e-06,290633.9587,0.532841954,0.571221422,0.814776944,92.86108912,0.268683414
-20.11879231,0.0235,1.07e-06,194421.2225,0.671326626,0.0243,0.53744825,101.9170406,0.550068585
-12.01275818,0.165055753,0.270383577,206056.1839,0.75161793,0.121435304,0.294767996,117.3077556,0.867365076
-11.29925928,0.0235,1.07e-06,207189.9227,0.619252178,0.223968261,0.580065969,101.2717514,0.097564638
-7.453780381,0.156564366,0.521606669,247578.5717,0.413412077,0.216036123,0.51370409,110.2455679,0.068091485
-1.357,0.0235,0.207111514,170528.9643,0.220920475,0.358213008,0.811196419,105.4580367,0.382911261
-8.138115914,0.265169591,1.07e-06,313834.2208,0.438403944,0.037949855,0.62058178,149.2100812,5.36e-06
-15.30099973,0.066783182,0.105869237,240789.8138,0.052014549,0.451143852,0.698920804,132.9664747,5.36e-06
-10.79429871,0.0235,1.07e-06,241518.1114,0.148254151,0.060397079,0.221484634,167.7512764,0.186015393
-10.23260873,0.126085999,1.07e-06,244435.4555,0.718047776,0.083986287,0.190131299,93.66445901,5.36e-06
-14.06412855,0.135466485,0.082794142,118382.5793,0.226784417,0.059009163,0.543406416,121.0062359,0.000152123
-7.00614951,0.027653002,0.253578074,158998.3236,0.738610645,0.460770969,0.442934161,69.5774688,0.257881041
-1.357,0.0235,1.07e-06,246740.5314,0.586861198,0.047490708,0.398400112,150.1610772,0.587523551
-11.27284936,0.053602282,0.300049472,249417.9928,0.372638491,0.347594493,0.481529935,104.7138104,0.083029506
-9.452276603,0.092767808,0.041283066,214139.3132,0.978,0.0243,0.802188349,100.8884452,0.006128914
-6.397532654,0.152858495,0.169445284,268292.4282,0.719895784,0.12728298,0.538767346,132.7090576,0.311668179
-4.068493414,0.031529671,0.294278881,299961.257,0.118315913,0.370361621,0.390631161,171.4536626,0.19989333
-12.98719495,0.089988777,1.07e-06,224781.7826,0.249300506,0.463748387,0.775834331,122.505105,0.304183921
-9.208770212,0.076557851,0.071531064,340475.5955,0.404769842,0.147577256,0.539646609,131.3633122,5.36e-06
-11.68436287,0.0235,0.299457282,249168.5511,0.752796622,0.033275747,0.449191874,137.4541793,0.224908801
-7.62835959,0.126867254,1.07e-06,232850.5199,0.100661551,0.162661862,0.424511722,191.1018734,0.036597912
-13.95702571,0.034965394,0.393088596,256896.4847,0.173519389,0.0243,0.765462365,101.9285981,0.548394266
-1.357,0.141179657,0.415911003,165828.5076,0.178266744,0.26665648,0.619681439,75.95875131,0.496509566
-1.60284181,0.089305419,0.268923734,117407.4612,0.658366943,0.236660154,0.495134459,133.4752134,0.637793042
-5.872857502,0.101105344,0.65141124,289428.9326,0.522623143,0.0243,0.285735011,155.3900458,0.298425379
-13.36263053,0.063246893,1.07e-06,314607.1247,0.407776793,0.415836941,0.679624023,102.7174959,0.366454604
-4.384985708,0.101649451,1.07e-06,252848.7316,0.323865221,0.18837251,0.686532295,133.3473808,0.348600899
-7.470339201,0.131221937,0.008730072,185277.4581,0.861097104,0.313253999,0.425383666,105.463362,0.621047743
-3.664398305,0.108710572,0.2086755,201725.9544,0.104912881,0.0243,0.416043035,71.96903011,0.293712368
